amountMax,amountMin,availability,conditions,currency,isSale,mid,merchant,shipping,brand,ean,manufacturer,manufacturerNumber,primaryCategories,upc
35.99 ,35.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Belkin Inc.,,Belkin,BST301tt,Electronics,7.46E+11
20.98 ,20.98 ,In Stock,New,USD,TRUE,1017,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Belkin Inc.,,Belkin,BST301tt,Electronics,7.46E+11
15.95 ,15.95 ,In Stock,New,USD,FALSE,1018,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Belkin Inc.,,Belkin,BST301tt,Electronics,7.46E+11
38.99 ,38.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Belkin Inc.,,Belkin,BST301tt,Electronics,7.46E+11
42.95 ,42.95 ,In Stock,New,USD,FALSE,1020,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Belkin Inc.,,Belkin,BST301tt,Electronics,7.46E+11
29.95 ,29.95 ,Special Order,New,USD,FALSE,1021,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Belkin Inc.,,Belkin,BST301tt,Electronics,7.46E+11
17.99 ,17.99 ,In Stock,New,USD,FALSE,1022,Tech2Date,Standard,Belkin Inc.,,Belkin,BST301tt,Electronics,7.46E+11
16.95 ,16.95 ,yes,New,USD,FALSE,1023,sqellc,FREE,Belkin Inc.,,Belkin,BST301tt,Electronics,7.46E+11
16.45 ,16.45 ,In Stock,New,USD,FALSE,1024,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Belkin Inc.,,Belkin,BST301tt,Electronics,7.46E+11
599.99 ,599.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Yamaha,,Yamaha,RX-S601BL,Electronics,27108951683
599.99 ,599.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Yamaha,,Yamaha,RX-S601BL,Electronics,27108951683
599.95 ,599.95 ,In Stock,New,USD,FALSE,1027,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Yamaha,,Yamaha,RX-S601BL,Electronics,27108951683
449.99 ,449.99 ,Special Order,New,USD,FALSE,1028,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SVSPRIME CENTER - PIANO GLOSS,Electronics,8.50E+11,,,
449.98 ,449.98 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,SVSPRIME CENTER - PIANO GLOSS,Electronics,8.50E+11,,,
449.98 ,449.98 ,Yes,New,USD,FALSE,1,Bestbuy.com,,SVSPRIME CENTER - PIANO GLOSS,Electronics,8.50E+11,,,
2299.99 ,2299.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,MSIWS63 7RK-280US,Electronics,8.24E+11,,,
2399.00 ,2399.00 ,In Stock,New,USD,FALSE,1032,XOTIC PC,Value,MSIWS63 7RK-280US,Electronics,8.24E+11,,,
2399.99 ,2399.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,MSIWS63 7RK-280US,Electronics,8.24E+11,,,
2399.99 ,2399.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,MSIWS63 7RK-280US,Electronics,8.24E+11,,,
799.99 ,799.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Lenovo,,Lenovo,F0CD002WUS,Electronics,1.91E+11
849.99 ,849.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Lenovo,,Lenovo,F0CD002WUS,Electronics,1.91E+11
399.99 ,399.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,KEFT301C,Electronics,6.37E+11,,,
399.99 ,399.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,KEFT301C,Electronics,6.37E+11,,,
59.95 ,59.95 ,Out Of Stock,New,USD,FALSE,1039,Walmart.com,,AfterShokzAS451XB,Electronics,8.59E+11,,,
59.95 ,59.95 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,AfterShokzAS451XB,Electronics,8.59E+11,,,
55.27 ,55.27 ,In Stock,New,USD,FALSE,1041,Triplenet Pricing,Standard,AfterShokzAS451XB,Electronics,8.59E+11,,,
119.90 ,119.90 ,In Stock,New,USD,FALSE,1042,United Liquidators,Value,AfterShokzAS451XB,Electronics,8.59E+11,,,
69.95 ,69.95 ,Out Of Stock,New,USD,FALSE,1043,HiLoPlace,,AfterShokzAS451XB,Electronics,8.59E+11,,,
59.95 ,59.95 ,Yes,New,USD,FALSE,1,Bestbuy.com,,AfterShokzAS451XB,Electronics,8.59E+11,,,
99.99 ,99.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,ZubieGL700C,Electronics,8.54E+11,,,
69.99 ,69.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,ECOXGEAR,7.01E+11,Grace Digital,GDI-EGBT501,Electronics,8.19E+11
79.99 ,79.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,ECOXGEAR,7.01E+11,Grace Digital,GDI-EGBT501,Electronics,8.19E+11
55.99 ,55.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,ECOXGEAR,7.01E+11,Grace Digital,GDI-EGBT501,Electronics,8.19E+11
65.99 ,65.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,ECOXGEAR,7.01E+11,Grace Digital,GDI-EGBT501,Electronics,8.19E+11
79.99 ,79.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,ECOXGEAR,7.01E+11,Grace Digital,GDI-EGBT501,Electronics,8.19E+11
63.99 ,63.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,ECOXGEAR,7.01E+11,Grace Digital,GDI-EGBT501,Electronics,8.19E+11
85.00 ,85.00 ,In Stock,New,USD,FALSE,1052,Walmart.com,Expedited,ECOXGEAR,7.01E+11,Grace Digital,GDI-EGBT501,Electronics,8.19E+11
56.48 ,56.48 ,In Stock,New,USD,FALSE,1053,Car Audio Closeout,Standard,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
56.99 ,56.99 ,In Stock,New,USD,FALSE,1054,Car Audio Closeout,Value,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
57.77 ,57.77 ,In Stock,New,USD,FALSE,1055,Car Audio Closeout,Value,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
89.99 ,89.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
78.99 ,78.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
69.99 ,69.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
61.99 ,61.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
65.99 ,65.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
57.99 ,57.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
57.49 ,57.49 ,In Stock,New,USD,FALSE,1062,Car Audio Closeout,Value,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
47.99 ,47.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
41.99 ,41.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
58.99 ,58.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
76.99 ,76.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
67.99 ,67.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
72.99 ,72.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
63.99 ,63.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
62.99 ,62.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
54.99 ,54.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,Alpine,,Alpine,SPE-6090,Electronics,7.93E+11
149.95 ,149.95 ,In Stock,New,USD,FALSE,1072,Clover Hill,Standard,Yamaha,,Yamaha,NSIW480CWH,Electronics,27108105000
179.85 ,179.85 ,In Stock,New,USD,FALSE,1073,UnbeatableSale,Standard,Yamaha,,Yamaha,NSIW480CWH,Electronics,27108105000
179.95 ,179.95 ,More on the Way,New,USD,TRUE,1074,bhphotovideo.com,Free Expedited Shipping,Yamaha,,Yamaha,NSIW480CWH,Electronics,27108105000
179.99 ,179.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Yamaha,,Yamaha,NSIW480CWH,Electronics,27108105000
179.99 ,179.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Yamaha,,Yamaha,NSIW480CWH,Electronics,27108105000
124.95 ,124.95 ,In Stock,New,USD,FALSE,1077,Moda Bella,Value,Yamaha,,Yamaha,NSIW480CWH,Electronics,27108105000
179.99 ,179.99 ,undefined,new,USD,TRUE,1,Bestbuy.com,,Ultimate Ears984-000958,Electronics,97855130792,,,
229.99 ,229.99 ,undefined,new,USD,FALSE,1,Bestbuy.com,,Ultimate Ears984-000958,Electronics,97855130792,,,
999.99 ,999.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Alpinei207-WRA,Electronics,7.93E+11,,,
68.82 ,68.82 ,TRUE,new,USD,FALSE,1081,TEKENVY - Walmart.com,,Logitech,,Logitech,910-003825,Electronics,97855097613
44.99 ,44.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Logitech,,Logitech,910-003825,Electronics,97855097613
64.89 ,64.89 ,In Stock,New,USD,FALSE,1083,Walmart.com,Expedited,Logitech,,Logitech,910-003825,Electronics,97855097613
37.99 ,37.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Logitech,,Logitech,910-003825,Electronics,97855097613
33.99 ,33.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Logitech,,Logitech,910-003825,Electronics,97855097613
73.32 ,73.32 ,TRUE,new,USD,FALSE,1086,pcRUSH - Walmart.com,,Logitech,,Logitech,910-003825,Electronics,97855097613
38.99 ,38.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Logitech,,Logitech,910-003825,Electronics,97855097613
41.99 ,41.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Logitech,,Logitech,910-003825,Electronics,97855097613
29.99 ,29.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Logitech,,Logitech,910-003825,Electronics,97855097613
93.46 ,93.46 ,In Stock,New,USD,FALSE,1090,TELeasy,Standard,PANAMXM8-AV,Electronics,50616008730,,,
119.98 ,119.98 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,PANAMXM8-AV,Electronics,50616008730,,,
467.96 ,368.53 ,In Stock,New,USD,TRUE,1092,My Goods,Value,Rand McNally,"706,090,117,140,616,000,000,000",Parts,528011715,Electronics,"70,609,011,714,616,100,000,000"
319.00 ,319.00 ,In Stock,New,USD,FALSE,1093,HONESTDEALS,Standard,Rand McNally,"706,090,117,140,616,000,000,000",Parts,528011715,Electronics,"70,609,011,714,616,100,000,000"
339.00 ,339.00 ,In Stock,New,USD,FALSE,1094,Walmart.com,Expedited,Rand McNally,"706,090,117,140,616,000,000,000",Parts,528011715,Electronics,"70,609,011,714,616,100,000,000"
349.00 ,349.00 ,In Stock,New,USD,FALSE,1095,Walmart.com,Expedited,Rand McNally,"706,090,117,140,616,000,000,000",Parts,528011715,Electronics,"70,609,011,714,616,100,000,000"
358.99 ,358.99 ,In Stock,New,USD,FALSE,1096,HONESTDEALS,Standard,Rand McNally,"706,090,117,140,616,000,000,000",Parts,528011715,Electronics,"70,609,011,714,616,100,000,000"
316.99 ,316.99 ,In Stock,New,USD,FALSE,1097,HONESTDEALS,Standard,Rand McNally,"706,090,117,140,616,000,000,000",Parts,528011715,Electronics,"70,609,011,714,616,100,000,000"
549.95 ,549.95 ,TRUE,new,USD,FALSE,1098,iSave - Walmart.com,,Rand McNally,"706,090,117,140,616,000,000,000",Parts,528011715,Electronics,"70,609,011,714,616,100,000,000"
449.95 ,449.95 ,TRUE,new,USD,FALSE,1099,iSave - Walmart.com,,Rand McNally,"706,090,117,140,616,000,000,000",Parts,528011715,Electronics,"70,609,011,714,616,100,000,000"
284.99 ,284.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Rand McNally,"706,090,117,140,616,000,000,000",Parts,528011715,Electronics,"70,609,011,714,616,100,000,000"
239.99 ,239.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Rand McNally,"706,090,117,140,616,000,000,000",Parts,528011715,Electronics,"70,609,011,714,616,100,000,000"
245.99 ,245.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Rand McNally,"706,090,117,140,616,000,000,000",Parts,528011715,Electronics,"70,609,011,714,616,100,000,000"
282.99 ,282.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Rand McNally,"706,090,117,140,616,000,000,000",Parts,528011715,Electronics,"70,609,011,714,616,100,000,000"
2399.99 ,1197.99 ,In Stock,New,USD,TRUE,1104,Beach Camera,Standard,Samsung,,SAMSUNG,UN55KU7000FXZA,Electronics,8.87E+11
1197.99 ,1197.99 ,yes,New,USD,FALSE,1105,buydig,FREE,Samsung,,SAMSUNG,UN55KU7000FXZA,Electronics,8.87E+11
489.99 ,489.99 ,yes,Used,USD,FALSE,1106,newopenbox,FREE,Samsung,,SAMSUNG,UN55KU7000FXZA,Electronics,8.87E+11
499.99 ,499.99 ,yes,Used,USD,FALSE,1107,newopenbox,FREE,Samsung,,SAMSUNG,UN55KU7000FXZA,Electronics,8.87E+11
999.99 ,999.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,Free Delivery,Samsung,,SAMSUNG,UN55KU7000FXZA,Electronics,8.87E+11
809.99 ,809.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,Free Delivery,Samsung,,SAMSUNG,UN55KU7000FXZA,Electronics,8.87E+11
909.99 ,909.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,Free Delivery,Samsung,,SAMSUNG,UN55KU7000FXZA,Electronics,8.87E+11
1199.99 ,1199.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,Free Delivery,Samsung,,SAMSUNG,UN55KU7000FXZA,Electronics,8.87E+11
1.00 ,1.00 ,Yes,New,USD,TRUE,1,Bestbuy.com,Free Delivery,Samsung,,SAMSUNG,UN55KU7000FXZA,Electronics,8.87E+11
126.93 ,126.93 ,In Stock,New,USD,FALSE,1113,Walmart.com,Expedited,StarTech,,StarTech,ST121UTPEP,Electronics,65030835398
126.99 ,126.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,StarTech,,StarTech,ST121UTPEP,Electronics,65030835398
135.07 ,126.99 ,In Stock,New,USD,TRUE,1115,Walmart.com,Expedited,StarTech,,StarTech,ST121UTPEP,Electronics,65030835398
199.99 ,199.99 ,TRUE,new,USD,FALSE,1116,TigerDirect - Walmart.com,,StarTech,,StarTech,ST121UTPEP,Electronics,65030835398
139.99 ,139.99 ,In Stock,New,USD,FALSE,1117,Walmart.com,Expedited,StarTech,,StarTech,ST121UTPEP,Electronics,65030835398
135.07 ,135.07 ,In Stock,New,USD,FALSE,1118,DealClock,Value,StarTech,,StarTech,ST121UTPEP,Electronics,65030835398
124.99 ,124.99 ,Special Order,New,USD,FALSE,1119,bhphotovideo.com,Free Expedited Shipping for most orders over $49,StarTech,,StarTech,ST121UTPEP,Electronics,65030835398
141.61 ,141.61 ,In Stock,New,USD,FALSE,1120,Walmart.com,Expedited,StarTech,,StarTech,ST121UTPEP,Electronics,65030835398
126.99 ,126.99 ,In Stock,New,USD,FALSE,1121,Walmart.com,Expedited,StarTech,,StarTech,ST121UTPEP,Electronics,65030835398
437.50 ,437.50 ,In Stock,New,USD,FALSE,1122,bhphotovideo.com,Free Expedited Shipping for most orders over $49,ZTE,8.86E+11,,MF97G,Electronics,8.86E+11
399.99 ,399.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,ZTE,8.86E+11,,MF97G,Electronics,8.86E+11
293.88 ,293.88 ,sold,New other (see details),USD,FALSE,1124,nps,USD 11.30,ZTE,8.86E+11,,MF97G,Electronics,8.86E+11
339.95 ,339.95 ,In Stock,Used,USD,FALSE,1125,bhphotovideo.com,Free Expedited Shipping for most orders over $49,ZTE,8.86E+11,,MF97G,Electronics,8.86E+11
467.99 ,467.99 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,ZTE,8.86E+11,,MF97G,Electronics,8.86E+11
449.99 ,449.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,ZTE,8.86E+11,,MF97G,Electronics,8.86E+11
549.99 ,549.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,ZTE,8.86E+11,,MF97G,Electronics,8.86E+11
394.99 ,394.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,ZTE,8.86E+11,,MF97G,Electronics,8.86E+11
398.99 ,398.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,ZTE,8.86E+11,,MF97G,Electronics,8.86E+11
299.98 ,299.98 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,TiVoTCD849000V,Electronics,8.51E+11,,,
121.99 ,121.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,Samsung,8.87E+11,Samsung,WAM1500/ZA,Electronics,8.87E+11
177.99 ,177.99 ,In Stock,New,USD,FALSE,1133,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,8.87E+11,Samsung,WAM1500/ZA,Electronics,8.87E+11
157.99 ,157.99 ,In Stock,New,USD,TRUE,1134,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,8.87E+11,Samsung,WAM1500/ZA,Electronics,8.87E+11
53.79 ,53.79 ,yes,Seller refurbished,USD,FALSE,1135,ejuky,USD 15.42,Samsung,8.87E+11,Samsung,WAM1500/ZA,Electronics,8.87E+11
179.99 ,149.99 ,In Stock,New,USD,TRUE,1136,Walmart.com,Expedited,Samsung,8.87E+11,Samsung,WAM1500/ZA,Electronics,8.87E+11
177.99 ,177.99 ,In Stock,New,USD,FALSE,1137,Walmart.com,Expedited,Samsung,8.87E+11,Samsung,WAM1500/ZA,Electronics,8.87E+11
179.99 ,179.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Samsung,8.87E+11,Samsung,WAM1500/ZA,Electronics,8.87E+11
177.00 ,177.00 ,yes,Manufacturer refurbished,USD,FALSE,1139,legendmicro-wholesale,FREE,Samsung,8.87E+11,Samsung,WAM1500/ZA,Electronics,8.87E+11
99.95 ,99.95 ,In Stock,Used,USD,FALSE,1140,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,8.87E+11,Samsung,WAM1500/ZA,Electronics,8.87E+11
179.99 ,157.99 ,In Stock,New,USD,TRUE,1141,Walmart.com,Expedited,Samsung,8.87E+11,Samsung,WAM1500/ZA,Electronics,8.87E+11
179.99 ,179.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Samsung,8.87E+11,Samsung,WAM1500/ZA,Electronics,8.87E+11
71.99 ,71.99 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,Samsung,8.87E+11,Samsung,WAM1500/ZA,Electronics,8.87E+11
54.95 ,54.95 ,In Stock,New,USD,FALSE,1144,DealClock,Standard,Logitech920-007955,Electronics,97855119872,,,
89.99 ,89.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Logitech920-007955,Electronics,97855119872,,,
68.99 ,68.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Logitech920-007955,Electronics,97855119872,,,
59.99 ,59.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Logitech,,Logitech,920-007181,Electronics,97855113030
69.99 ,69.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Logitech,,Logitech,920-007181,Electronics,97855113030
57.99 ,57.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Logitech,,Logitech,920-007181,Electronics,97855113030
65.99 ,65.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Logitech,,Logitech,920-007181,Electronics,97855113030
69.99 ,69.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Logitech,,Logitech,920-007181,Electronics,97855113030
44.99 ,44.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Logitech,,Logitech,920-007181,Electronics,97855113030
55.99 ,55.99 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,Logitech,,Logitech,920-007181,Electronics,97855113030
29.57 ,29.57 ,In Stock,New,USD,FALSE,1154,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,,Sony,SF32UX2/TQ,Electronics,27242284715
45.99 ,45.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Sony,,Sony,SF32UX2/TQ,Electronics,27242284715
69.99 ,59.99 ,In Stock,New,USD,TRUE,1156,Beach Camera,Standard,Sony,,Sony,SF32UX2/TQ,Electronics,27242284715
29.95 ,29.95 ,In Stock,New,USD,FALSE,1157,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,,Sony,SF32UX2/TQ,Electronics,27242284715
33.79 ,33.79 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Sony,,Sony,SF32UX2/TQ,Electronics,27242284715
54.99 ,54.99 ,yes,Used,USD,FALSE,1159,less.4.more,USD 35.03,NetgearGS116NA,Electronics,6.06E+11,,,
99.99 ,99.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,NetgearGS116NA,Electronics,6.06E+11,,,
99.99 ,99.99 ,Special Order,New,USD,FALSE,1161,bhphotovideo.com,Free Expedited Shipping for most orders over $49,NetgearGS116NA,Electronics,6.06E+11,,,
79.99 ,79.99 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,NetgearGS116NA,Electronics,6.06E+11,,,
149.99 ,149.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Garmin010-12517-05,Electronics,7.54E+11,,,
149.99 ,149.99 ,In Stock,New,USD,FALSE,1164,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Garmin010-12517-05,Electronics,7.54E+11,,,
199.00 ,199.00 ,In Stock,New,USD,FALSE,1165,Sound of Tri-State,Standard,Kenwood,19048210791,,PKG-MR362BT,Electronics,19048210791
179.99 ,179.99 ,In Stock,New,USD,FALSE,1166,Sound of Tri-State,Value,Kenwood,19048210791,,PKG-MR362BT,Electronics,19048210791
127.99 ,127.99 ,undefined,new,USD,FALSE,1,Bestbuy.com,,WDWD2000F9YZ,Electronics,7.18E+11,,,
127.99 ,127.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,WDWD2000F9YZ,Electronics,7.18E+11,,,
455.90 ,455.90 ,In Stock,New,USD,FALSE,1169,"Rover Store, Inc.",Value,WDWD2000F9YZ,Electronics,7.18E+11,,,
67.15 ,67.15 ,In Stock,New,USD,FALSE,1170,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Tp-LinkArcher T9E,Electronics,8.46E+11,,,
75.13 ,75.13 ,In Stock,New,USD,FALSE,1171,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Tp-LinkArcher T9E,Electronics,8.46E+11,,,
69.99 ,69.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Tp-LinkArcher T9E,Electronics,8.46E+11,,,
279.98 ,279.98 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Bose34104,Electronics,17817343169,,,
278.00 ,278.00 ,In Stock,New,USD,FALSE,1174,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Bose34104,Electronics,17817343169,,,
249.95 ,249.95 ,In Stock,New,USD,FALSE,1175,bhphotovideo.com,Free Expedited Shipping for most orders over $49,JblJBLV710BTSIL,Electronics,50036338134,,,
199.99 ,199.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,JblJBLV710BTSIL,Electronics,50036338134,,,
219.99 ,219.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,JblJBLV710BTSIL,Electronics,50036338134,,,
249.99 ,249.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,JblJBLV710BTSIL,Electronics,50036338134,,,
199.99 ,199.99 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,JblJBLV710BTSIL,Electronics,50036338134,,,
249.99 ,249.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,JblJBLV710BTSIL,Electronics,50036338134,,,
859.65 ,859.65 ,In Stock,New,USD,FALSE,1181,West Coast Limited,Standard,Acer,,Acer,NX.GKHAA.001,Electronics,8.42E+11
849.99 ,849.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Acer,,Acer,NX.GKHAA.001,Electronics,8.42E+11
745.99 ,745.99 ,Yes,Refurbished,USD,FALSE,1,Bestbuy.com,,Acer,,Acer,NX.GKHAA.001,Electronics,8.42E+11
869.00 ,869.00 ,In Stock,New,USD,FALSE,1184,Coldriver20 Electronics Inc,Value,Acer,,Acer,NX.GKHAA.001,Electronics,8.42E+11
745.99 ,745.99 ,TRUE,refurbished,USD,FALSE,1,Bestbuy.com,,Acer,,Acer,NX.GKHAA.001,Electronics,8.42E+11
764.99 ,764.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Acer,,Acer,NX.GKHAA.001,Electronics,8.42E+11
879.00 ,879.00 ,In Stock,New,USD,FALSE,1187,uShopMall,Standard,Acer,,Acer,NX.GKHAA.001,Electronics,8.42E+11
899.99 ,899.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Acer,,Acer,NX.GKHAA.001,Electronics,8.42E+11
703.49 ,703.49 ,In Stock,New,USD,FALSE,1189,Acer Recertified,Value,Acer,,Acer,NX.GKHAA.001,Electronics,8.42E+11
755.99 ,755.99 ,yes,New other (see details),USD,FALSE,1190,tanyastreasuries,FREE,Acer,,Acer,NX.GKHAA.001,Electronics,8.42E+11
809.99 ,809.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Acer,,Acer,NX.GKHAA.001,Electronics,8.42E+11
234.00 ,234.00 ,In Stock,New,USD,FALSE,1192,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,8.87E+11,Samsung IT,MZ-V6E500BW,Electronics,8.87E+11
240.00 ,240.00 ,In Stock,New,USD,FALSE,1193,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,8.87E+11,Samsung IT,MZ-V6E500BW,Electronics,8.87E+11
227.99 ,227.99 ,In Stock,New,USD,FALSE,4,17th St Photo Supply Inc,Value,Samsung,8.87E+11,Samsung IT,MZ-V6E500BW,Electronics,8.87E+11
279.99 ,279.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Samsung,8.87E+11,Samsung IT,MZ-V6E500BW,Electronics,8.87E+11
279.99 ,279.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Samsung,8.87E+11,Samsung IT,MZ-V6E500BW,Electronics,8.87E+11
229.99 ,229.99 ,In Stock,New,USD,FALSE,1197,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,8.87E+11,Samsung IT,MZ-V6E500BW,Electronics,8.87E+11
249.99 ,249.99 ,In Stock,New,USD,FALSE,1198,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,8.87E+11,Samsung IT,MZ-V6E500BW,Electronics,8.87E+11
249.99 ,249.99 ,yes,New,USD,FALSE,1199,Newegg,USD 0.99,Samsung,8.87E+11,Samsung IT,MZ-V6E500BW,Electronics,8.87E+11
